"id"	"author"	"title"	"subtitle"	"year"	"translator"	"publisher"	"published_location"	"edition"	"comment"	"Alter Link im Kommentar?"	"Online-Ausgabe"	"Kommentar JH"																																																																																	
"7720"	"Rochet D\'Héricourt, Charles E. Xavier"	"Reise in das Königreich Schoa im mittäglichen Abyssinien während der Jahre 1842, 1843 und 1844"		"1847"	"Schraishuon, Albert von"	"Franckh"	"Stuttgart"	"3 Bd."			"http://data.onb.ac.at/ABO/%2BZ24633003"	"3 Bd. Aber nur ein Buch auffindbar"																																																																																	
"7719"	"Robespierre, Maximilien de"	"Robespierre\'s Sämmtliche Werke"		"1850"	"Unbekannt"	"Weller"	"Leipzig"																																																																																						
"7718"	"Robert, Jean François"	"Lebensgeschichte des heiligen Thomas Becket, Erzbischofs von Canterbury und Martyrers"		"1847"	"Reithmeier, Wolfgang"	"Kollmann"	"Augsburg"				"http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10789061-1"																																																																																		
"7717"	"Robert, Cyprien"	"Die griechisch-slawische Welt."		"1845"	"Unbekannt"	"Arnoldi"	"Leipzig"																																																																																						
"7716"	"Robert, Cyprien"	"Der¬ zweifache Panslawismus Die gegenwaertige Lage der slawischen Voelker gegenüber von Russland"		"1847"	"Unbekannt"	"Slawische Buchhandlung"	"Leipzig"				"http://nbn-resolving.de/urn:nbn:de:hbz:6:1-11156"	"PDF: https://sammlungen.ulb.uni-muenster.de/hd/download/pdf/428190?originalFilename=true"																																																																																	
"7715"	"Reydemorande, Antoine Joseph"	"Kritische Beleuchtung des von Humboldt\'schen Kosmos nebst Darstellung eines neuen Weltsystems"		"1847"	"Unbekannt"	"Verlags-Comptoir"	"Grimma"				"http://nbn-resolving.de/urn:nbn:de:hbz:6:1-11156"																																																																																		
"7714"	"Rey, J.L."	"Über Prostituirte und Prostitution im Allgemeinen , nebst Angabe der Mittel, deren unglückliche Folgen zu vermindern : nebst einem Die Prostitution betreffenden Polizei-Reglement"		"1847"	"L.H."	"Verlags-Comptoir"	"Grimma"																																																																																						
"7713"	"Renouvier, Charles"	"Republikanischer Katechismus oder Grundzüge der Verhältnisse des Menschen und des Bürgers in der Republik"		"1848"	"Unbekannt"	"Groos"	"Heidelberg"				"http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10704132-4"																																																																																		
"7712"	"Renneville, Sophie de Senneterre"	"Leben der ehrwürdigen Dienerin Gottes Maria Clotilde von Frankreich,  Königin von Sardinien."		"1846"	"Sintzel, Michael"	"Manz"	"Regensburg"		"Werk in Bibliotheken nicht nachgewiesen. Entn. aus Fromm,H. (1950-53): Bibliographie deutscher Übersetzungen aus dem Französischen 1700-1948. Bd. V. S.274 Baden-Baden: Verlag für Kunst und Wissenschaft. [21708]"		"http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb11021070-5"																																																																																		
"7711"	"Regnault, Henri Victor"	"Lehrbuch der Chemie"	"für Universitäten, Gymnasien, Real- und Gewerb-Schulen, sowie für den Selbstunterricht"	"1848-51"	"Boedeker, Karl Heinrich Detlev"	"Duncker & Humblot"	"Berlin"		"3 Bd."		"Band 1 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10073581-1"	"4 Bände nicht 3"	"Band 2: http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10073582-7"	"Band 3 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10073583-2"	"Band 4: http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10073584-7"																																																																														
"7710"	"Raudot, Claude Marie"	"Der Verfall Frankreichs"		"1850"	"Dalen, Carl van"	"Villaret"	"Erfurt"				"http://data.onb.ac.at/ABO/%2BZ221522603"																																																																																		
"7709"	"Rastoul, Alphonse"	"Lamartine als Dichter, Redner, Geschichtsforscher und Staatsmann"		"1848"	"Schwan, Wilhelm"	"Junfermann"	"Paderborn"																																																																																						
"7708"	"Raffenel, Anne Jean Baptiste"	"Reise in Senegambien : Von St. Louis aufwärts bis zur Mündung des Faleme u. zu Goldgraben von Kenieba ... dann den Gambia abwärts, von Barakunda bis a. d. Ozean ; Auf Befehl d. französ. Regierung i. d. Jahren 1843 u. 1844 ausgeführt"		"1846"	"Schmitt, C.A."	"Franckh"	"Stuttgart"	"2.Ausg. ebd. 1851"			"http://resolver.sub.uni-hamburg.de/goobi/PPN1042355274"																																																																																		
"7707"	"Proudhon, Pierre-Joseph"	"Theoretischer und praktischer Beweis des Sozialismus oder Revolution durch den Credit"	"Proudhon‛s neueste Schrift"	"1849"	"Unbekannt"	"Fernau"	"Leipzig"				"http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10770403-4"																																																																																		
"7706"	"Prat, Jean Marie"	"Geschichte des heil. Irenäus, Kirchenlehrers, Martyrs und zweiten Bischofs von Lyon"		"1846"	"Oischinger, Johann Nepomuk Paul"	"Manz"	"Regensburg"				"https://books.google.fr/books?id=Gt3Ywetk52kC&printsec=frontcover&source=gbs_ge_summary_r&cad=0"																																																																																		
"7705"	"Pontécoulant, Philippe Gustave le Doulcet de"	"Populäre Astronomie für Alle, welche ohne mathematische Vorkenntniß über die Einrichtung des Weltgebäudes theoretisch und praktisch vollkommen belehrt sein wollen"		"1846"	"Korn, Friedrich"	"Scheible, Rieger & Sattler"	"Stuttgart"		"Teil 1-4"		"Teil 1 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10061217-7"		"Teil 2 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10061218-2"	"Teil 3 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10061219-2"	"Teil 4 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10061220-4"																																																																														
"7704"	"Polo, Marco"	"Die Reisen des Venezianers Marco Polo im dreizehnten Jahrhundert"	"Zum 1. Male vollst. nach d. besten Ausg. Dt. m. e. Komm. v. August Bürck. Nebst Zusätzen u. Verbesserungen v. Karl Friedrich Neumann"	"1845"	"Bürck, August"	"Teubner"	"Leipzig"	"ebd. 1855"	"digitale Version: 		http://www.bsb-muenchen-digital.de/~web/web1043/bsb10430619/images/index.html?digID=bsb10430619&pimage=5&v=100&nav=0&l=de [07.01.11]"	"Alten Link prüfen"	"http://archive.org/details/bub_gb_-SENAAAAYAAJ"	"Alter Link funktioniert nicht mehr"																																																																																	
"7703"	"Massillon, Jean Baptiste"	"Ausgewählte Predigten"		"1893"	"Unbekannt"	"Richter"	"Leipzig"		"Mit e. einl. Monographie in dt. Uebers. hrsg. von Theodor Köhler"																																																																																				
"7702"	"Massillon, Jean Baptiste"	"Thuet Busse!  Eine Jubiläums-Predigt"		"1879"	"Schneider, Wilhelm"	"Stein"	"Werl"																																																																																						
"7701"	"Massillon, Jean Baptiste"	"Das Ablaß-Jubiläum. Predigt"		"1852"	"Unbekannt"	"Laupp"	"Tübingen"	"2. Neuauflage Villingen: Förderer, 1854"																																																																																					
"7700"	"Massillon, Jean Baptiste"	"Ausgewählte Predigten"		"1848"	"Unbekannt"	"Laupp"	"Tübingen"				"http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb11113538-3"																																																																																		
"7699"	"Massillon, Jean Baptiste"	"Predigten / ausgew. und übers. vom Verf. der Schrift \"		"1822"	"Unbekannt"	"Lentner"	"München"		"[Auzug aus Sermons]
Bd. 1 mit einer Abhandlung über geistliche Beredsamkeit (von Friedrich v. Kerz)"																																																																																				
"7698"	"Polignac, Auguste Jules Armand Marie de"	"Historische, politische und moralische Studien über den Zustand der europäischen Gesellschaft um die Mitte des neunzehnten Jahrhunderts"		"1846"	"Unbekannt"	"Manz"	"Regensburg"		"2 Bd."		"Band 1 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10423534-6"		"Band 2 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10423535-1"																																																																																
"7697"	"Deplace, Charles"	"Manresa oder die geistl. Übungen des hl. Ignatius"	"Ignatius in neuer, leichtfassl. Darstellung zum Gebrauche aller Gläubigen"	"1848"	"Schmid, Franz Anton"	"Pustet"	"Regensburg"	"weitere Aufl. ebd. 1853, 1854, 1861, 1868, 1890,1903"			"http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10264842-1"																																																																																		
"7696"	"Ozaneaux, Jean Georges"	"Geschichte von Frankreich"		"1850 ca."	"Hißmann"	"Sommer"	"Leipzig"		"In Bibliotheken nicht nachgewiesen. Entommen aus Fromm,H. (1950-53): Bibliographie deutscher Übersetzungen aus dem Französischen. 1700-1748. Band V. S.64 [19498]."																																																																																				
"7695"	"Nyssen, Jean Joseph"	"Kritisch-literarische Prüfung der Joh. Lad. Pyrker\'schen Tunisias"		"1847"	"Weidmann, Franz Carl"	"Heckenast"	"Pesth"	"Leipzig : Wigand, 1847"	"digitale Version: http://www.bsb-muenchen-digital.de/~web/web1011/bsb10115695/images/index.html?digID=bsb10115695&pimage=27&v=100&nav=0&l=de [04.01.2011]"	"Alten Link prüfen"	"http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10115695-4"	"Alter Link funktioniert nicht mehr"																																																																																	
"7694"	"Pascal, Blaise"	"Pascal\'s Gedanken, Fragmente und Briefe"		"1845"	"Schwartz, C. F."	"Wigand"	"Leipzig"	"weitere Aufl. 1850, 1865"	"2 Bd."			"Online Exemplare erst nach Anmeldung bei DFG Nationallizenzen ansehbar"																																																																																	
"7693"	"Papon, Auguste"	"Lola Montes Memoiren nach vertrauten Briefen des Königs von Bayern und der Lola Montes und bis jetzt noch unbekannten nicht herausgekommenen Poesien und Documenten, politischen und literarischen Inhalts"		"1849"	"Lichterfeld, Fr."	"Bensheimer"	"Mannheim"																																																																																						
"7692"	"Papon, Auguste"	"Lola Montez. Memoiren in Begleitung vertrauter Briefe Sr. Majestät d. Königs Ludwig von Bayern u. d. Lola Montez"		"1849"	"Unbekannt"	"Scheible"	"Stuttgart"		"digitalisierte Version: http://www.bsb-muenchen-digital.de/~web/web1038/bsb10387878/images/index.html?digID=bsb10387878&pimage=14&v=100&nav=0&l=de	[05.01.2011]"	"Alten Link prüfen"	"https://books.google.fr/books?id=4Q1DAAAAcAAJ&printsec=frontcover&source=gbs_ge_summary_r&cad=0"	"Alter Link funktioniert nicht mehr"																																																																																	
"7691"	"Oulybychev, Aleksandr Dmitrievitch"	"Mozart\'s Leben und Werke."		"1858-59"	"Gantter, Ludwig"	"Becher"	"Stuttgart"	"2. Auflage"	"4 Bände
Mit Zugrundlegung der Schraishuon\'schen Uebers. neu bearb. und wesentl. erw. von Ludwig Gantter"		"Band 1 https://opacplus.bsb-muenchen.de/title/8018415/ft/bsb10600199"	"Band 3 und 4 fehlen"	"Band 2https://opacplus.bsb-muenchen.de/title/8018416/ft/bsb10600200"																																																																																
"7690"	"Oulybychev, Aleksandr Dmitrievitch"	"Mozart\'s Opern. Kritische Erläuterungen."		"1848"	"Koßmaly, C."	"Breitkopf&Härtel"	"Leipzig"				"http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10271260-0"																																																																																		
"7689"	"Oulybychev, Aleksandr Dmitrievitch"	"Mozart\'s Leben, nebst einer Übersicht der allgemeinen Geschichte der Musik und einer Analyse der Hauptwerke Mozart\'s."		"1848"	"Schraishuon, Albert von"	"Becher"	"Stuttgart"		"in keiner Bibliothek nachgewiesen. Entnommen aus: 
Fromm,H. (1950-53): Bibliographie deutscher Übersetzungen aus dem Französischen. 1700-1748. Band V. S.62 [19479]."			"Link zu Band 1 von 1847, gleicher Hrsg. Und Ort: http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10600196-8"																																																																																	
"7688"	"Neate, Charles"	"Gespräche politisch Todter."	"1.: Guizot und Louis Blanc"	"1850"	"Unbekannt"	"Verlags-Comptoir"	"Grimma"		"in Bibliotheken nicht nachgewiesen. Entnommen aus: Fromm,H. (1950-53): Bibliographie deutscher Übersetzungen aus dem Französischen. 1700-1748. Band V. S.17 [19019]."																																																																																				
"7687"	"Navier, Claude Louis Marie Henri"	"Lehrbuch der Differential- und Integralrechnung"		"1848-1849"	"Unbekannt"	"Hahn"	"Hannover"	"2.verm. Aufl. ebd. 1854
3. verm. Aufl. ebd. 1865-1866
4. Aufl. ebd. 1875"	"zweibändig"		"Band 1 http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10082460-0"		"Band 2 http://digital.onb.ac.at/OnbViewer/viewer.faces?doc=ABO_%2BZ157431907"																																																																																
"7686"	"Unbekannt"	"Geschichte der Gefangenschaft auf Sanct-Helena"		"1846"	"Kühn, Auguste"	"E. F. Steinacker"	"Leipzig"				"https://books.google.fr/books?id=m-xBAAAAcAAJ&pg=PA1#v=onepage&q&f=false"																																																																																		
"7685"	"Montholon, Charles Jean François Tristan de"	"Geschichte der Gefangenschaft Napoleon\'s auf St. Helena"		"1846"	"Diezmann, Johann August"	"Brockhaus & Avenarius; Teubner"	"Leipzig"				"http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10425447-2"																																																																																		
"7684"	"Montémont, Albert"	"Neue Reisen zu Wasser und zu Lande in den Jahren von 1837 bis 1847 nach den verschiedenen Theilen der Erde ausgeführt oder veröffentlicht"		"1848"	"Unbekannt"	"Fürst"	"Nordhausen"		"aus Fromm,H. (1955): Bibliographie deutscher Übersetzungen aus dem Französischen. 1700-1748. Band IV. S.450 [18344]."																																																																																				
"7683"	"Monod, Adolphe"	"Weibliches Leben : zwei Vorträge"		"1855"	"Sebald, Heinrich"	"Enslin"	"Berlin"	"weitere Aufl. ebd., 1862"			"https://books.google.fr/books?id=an4_AAAAcAAJ&pg=PA1#v=onepage&q&f=false"																																																																																		
"7682"	"Monod, Adolphe"	"Die Aufgabe und das Leben des Weibes im Lichte des Evangeliums"		"1849"	"Wildermuth, Ottilie"	"Rümelin"	"Stuttgart"	"3. Aufl. Stuttgart: Quack, 1857
weitere Aufl.: Ruppin: Bergemann, 1859"			"https://sammlungen.ub.uni-frankfurt.de/sdd/content/pageview/11861691"	"Ausgabe aus 1850, nicht 1849"																																																																																	
"7681"	"Monod, Adolphe"	"Das Weib"		"1848"	"Seinecke, Ferdinand"	"Meyer"	"Hannover"	"2. Aufl. Hamburg: Agentur des Rauhen Hauses, 1859
6. Aufl. Hannover : Meyer, 1864
7. Auf. Bielefeld [u.a.] : Velhagen & Klasing, 1869
8.Aufl. Hannover : C. Meyer, 1887
9. Aufl. ebd., 1899"	"digitale Version 2. Aufl.: 		http://books.google.de/books?id=XOZAAAAAcAAJ&printsec=frontcover&dq=Monod+%22Das+WEib&source=bl&ots=UHJpzHGucH&sig=zXc81XZ6eVwHBT3OAFffK6cRLxo&hl=de&ei=RxUOTeb0Oom08QPpleCFBw&sa=X&oi=book_result&ct=result&resnum=1&ved=0CBgQ6AEwAA#v=onepage&q&f=false [19.12.2010]"	"Alten Link prüfen"	"http://books.google.de/books?id=XOZAAAAAcAAJ&printsec=frontcover&dq=Monod+%22Das+WEib&source=bl&ots=UHJpzHGucH&sig=zXc81XZ6eVwHBT3OAFffK6cRLxo&hl=de&ei=RxUOTeb0Oom08QPpleCFBw&sa=X&oi=book_result&ct=result&resnum=1&ved=0CBgQ6AEwAA#v=onepage&q&f=false"																																																																																		
